                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     571                                      639                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7149061587872065E+005                  8.4908268926932719E-005                  6.4010099968794722E+005                  6.8345317258509749E+002                  2.1257418949056249E-003                  1.3093633036088684E+002                  2.0000000000000073E-099                  0.0000000000000000E+000                  1.0522153355966438E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9999158227731494E-001                  2.2049137838615521E-002                  1.3714906158787192E+000                  9.9999999999999995E-007                  2.4714840847970279E-099                  0.0000000000000000E+000                  2.2115317818246255E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8574300573264457E-001                  6.1604836946966668E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0688318678076813E-003                  8.3758026114936657E-001                  3.0489288748128906E+007                  2.0067075125149898E+007                  5.4318437654785721E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8472713128095801E+005                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.5675922596543145E+012                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20260406"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35 
                                      10                  1.3714906158785258E+000                 -2.6727059854932724E+000                  6.6588416550115337E+000                 -1.2700769005993586E+000                  1.3089063706747401E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      11                  1.3714906158785045E+000                 -2.6727144779786896E+000                  6.6670845414556927E+000                 -1.2337732110986952E+000                  1.3132552566793590E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      12                  1.3714906158784830E+000                 -2.6727222898589287E+000                  6.6745485002651392E+000                 -1.2007568503217392E+000                  1.3172082963017187E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      13                  1.3714906158784617E+000                 -2.6727295302461709E+000                  6.6813688469436201E+000                 -1.1704845643309494E+000                  1.3208315811091614E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      14                  1.3714906158784401E+000                 -2.6727362834599635E+000                  6.6876491160910305E+000                 -1.1425382083834530E+000                  1.3241759180222218E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      15                  1.3714906158784186E+000                 -2.6727426160849714E+000                  6.6934701348187460E+000                 -1.1165888523046967E+000                  1.3272812069460297E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      16                  1.3714906158783973E+000                 -2.6727485816675647E+000                  6.6988961158692879E+000                 -1.0923729624627652E+000                  1.3301793553460680E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      17                  1.3714906158783757E+000                 -2.6727542239443234E+000                  6.7064966716748176E+000                 -1.0589651306897345E+000                  1.3341935526382930E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      18                  1.3714906158783331E+000                 -2.6727646735688673E+000                  6.7155211981997596E+000                 -1.0185923873724405E+000                  1.3390271527446798E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      19                  1.3714906158782902E+000                 -2.6727741962206055E+000                  6.7236450064090238E+000                 -9.8229294693451441E-001                  1.3433766204898017E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      20                  1.3714906158782474E+000                 -2.6727829558530711E+000                  6.7310345966907574E+000                 -9.4932483814542645E-001                  1.3473301736458636E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      21                  1.3714906158782048E+000                 -2.6727910756112432E+000                  6.7411599424063100E+000                 -9.0514223614440592E-001                  1.3526583695792267E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      22                  1.3714906158781188E+000                 -2.6728057454274512E+000                  6.7499110639806883E+000                 -8.6546207988746282E-001                  1.3574043324226633E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
                                      23                  1.3714906158780760E+000                 -2.6728124403655862E+000                  6.7553435057359783E+000                 -8.4135613481082394E-001                  1.3603028305712126E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0102999566398114E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4678748622465627E-001                 -9.8999999999999986E+001                 -1.3010299956639810E+000                 -9.8999999999999986E+001 
